family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mdkp,5,11,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,5825770559526856777,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-71560.0,cplex_cache,min,1e-09,10,1.472,1000,0.364,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",28657.158767435023,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,12,unbalanced,unbalanced,,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-85736.0,cplex_cache,min,1e-09,10,2.08,1000,0.426,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35551.99774698016,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,12,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-85736.0,cplex_cache,min,1e-09,10,1.536,1000,0.443,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",36140.656188218054,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,12,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-85736.0,cplex_cache,min,1e-09,10,1.6,1000,0.396,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",34019.945361096616,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,12,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,3089659127833430042,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-85736.0,cplex_cache,min,1e-09,10,1.312,1000,0.411,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35453.93109032647,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,13,unbalanced,unbalanced,,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-53239.0,cplex_cache,min,1e-09,10,1.632,1000,0.257,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26149.930575268936,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,13,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-53239.0,cplex_cache,min,1e-09,10,2.08,1000,0.258,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25748.601481988757,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,13,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-53239.0,cplex_cache,min,1e-09,10,1.472,1000,0.245,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25613.084040744085,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,13,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,2102624174906042550,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-53239.0,cplex_cache,min,1e-09,10,1.792,1000,0.249,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25477.220688072473,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,14,unbalanced,unbalanced,,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-72992.0,cplex_cache,min,1e-09,10,0.832,1000,0.196,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32052.915324165224,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,14,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-72992.0,cplex_cache,min,1e-09,10,0.96,1000,0.244,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",41270.425141465574,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,14,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-72992.0,cplex_cache,min,1e-09,10,1.152,1000,0.226,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32774.62174162081,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,14,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,8086933772887200203,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-72992.0,cplex_cache,min,1e-09,10,1.248,1000,0.273,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",45692.28588437146,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,15,unbalanced,unbalanced,,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-64505.0,cplex_cache,min,1e-09,10,1.568,1000,0.235,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26409.41907032131,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,15,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-64505.0,cplex_cache,min,1e-09,10,1.12,1000,0.197,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",23584.50915968557,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,15,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-64505.0,cplex_cache,min,1e-09,10,1.088,1000,0.192,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",24498.665421418213,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,15,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,18254116901213895147,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-64505.0,cplex_cache,min,1e-09,10,1.056,1000,0.189,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",24567.593506560355,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,16,unbalanced,unbalanced,,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-51597.0,cplex_cache,min,1e-09,10,1.184,1000,0.278,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32076.669401439736,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,16,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-51597.0,cplex_cache,min,1e-09,10,1.44,1000,0.293,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31730.36362303321,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,16,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-51597.0,cplex_cache,min,1e-09,10,0.992,1000,0.267,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31422.645478869716,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,16,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,2090140667606552566,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-51597.0,cplex_cache,min,1e-09,10,1.44,1000,0.288,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31845.276930294316,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,17,unbalanced,unbalanced,,seed_manifest,3769847811403942180,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-50048.0,cplex_cache,min,1e-09,10,0.768,1000,0.13,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",29003.07429777348,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,17,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,3769847811403942180,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-50048.0,cplex_cache,min,1e-09,10,0.736,1000,0.102,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25272.772702974893,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,17,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,3769847811403942180,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-50048.0,cplex_cache,min,1e-09,10,0.768,1000,0.114,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",24543.910647122862,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,17,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,3769847811403942180,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-50048.0,cplex_cache,min,1e-09,10,0.896,1000,0.114,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25162.19646988358,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,18,unbalanced,unbalanced,,seed_manifest,11733962248942843175,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-95365.0,cplex_cache,min,1e-09,10,2.4,1000,0.466,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",36311.02577445191,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,18,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,11733962248942843175,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-95365.0,cplex_cache,min,1e-09,10,2.496,1000,0.483,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35092.090928465994,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,18,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,11733962248942843175,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-95365.0,cplex_cache,min,1e-09,10,2.592,1000,0.448,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35012.96225164301,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,18,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,11733962248942843175,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-95365.0,cplex_cache,min,1e-09,10,2.784,1000,0.495,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35415.88000072314,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,5,19,unbalanced,unbalanced,,seed_manifest,16066583796407785880,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-65283.0,cplex_cache,min,1e-09,10,0.544,1000,0.062,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",33331.57880501819,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,5,19,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,16066583796407785880,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-65283.0,cplex_cache,min,1e-09,10,0.32,1000,0.055,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32797.30576339771,per_constraint_standardized_rows_v1,True,16,7,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,5,19,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,16066583796407785880,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-65283.0,cplex_cache,min,1e-09,10,0.64,1000,0.053,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32867.4247749877,per_constraint_standardized_rows_v1,True,16,4,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,5,19,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,16066583796407785880,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,5,32,-65283.0,cplex_cache,min,1e-09,10,0.352,1000,0.047,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32975.48252953106,per_constraint_standardized_rows_v1,True,16,7,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,10,0,unbalanced,unbalanced,,seed_manifest,18089367356821602083,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-131596.0,cplex_cache,min,1e-09,45,4.096,1000,0.191,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",29660.37579371767,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,10,0,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,18089367356821602083,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-131596.0,cplex_cache,min,1e-09,45,5.12,1000,0.192,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",27137.81972768005,per_constraint_standardized_rows_v1,True,512,25,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,10,0,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,18089367356821602083,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-131596.0,cplex_cache,min,1e-09,45,6.144,1000,0.193,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26627.627714603317,per_constraint_standardized_rows_v1,True,512,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,10,0,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,18089367356821602083,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-131596.0,cplex_cache,min,1e-09,45,2.048,1000,0.209,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",27546.73540529404,per_constraint_standardized_rows_v1,True,512,23,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,10,1,unbalanced,unbalanced,,seed_manifest,7449454000828366136,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-140217.0,cplex_cache,min,1e-09,45,2.048,1000,0.131,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",33265.446299336014,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
