family,size,instance_index,method,instance_source,problem_seed,instance_manifest,projection_regime,projection_topology_family,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,projected_sample_size,projected_num_quadratic_couplers,projection_method,comparison_method,projection_measure,projection_measure_lam,projection_penalty_template,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projected_equality_multiplier,projected_inequality_multiplier,normalization_regime,per_constraint_standardization,qubo_normalization_scale,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mis,16,7,projected_chimera,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-10.0,cplex_cache,min,1e-09,15,262.144,1000,0.161,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,16,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0089805464975388,,,,,,,,,
mis,16,7,projected_full,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-10.0,cplex_cache,min,1e-09,15,524.288,1000,0.151,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.001075567066381,,,,,,,,,
mis,16,7,projected_pegasus,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-10.0,cplex_cache,min,1e-09,15,524.288,1000,0.17,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,18,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.006805257947091,,,,,,,,,
mis,16,7,projected_up_support,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-10.0,cplex_cache,min,1e-09,15,196.608,1000,0.147,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,15,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620345837,,,,,,,,,
mis,16,7,projected_zephyr,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-10.0,cplex_cache,min,1e-09,15,65.536,1000,0.158,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,20,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0101500935320102,,,,,,,,,
mis,16,7,unbalanced,seed_manifest,17910588992668306259,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-10.0,cplex_cache,min,1e-09,15,131.072,1000,0.134,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,8,projected_chimera,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-8.0,cplex_cache,min,1e-09,23,65.536,1000,0.116,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.443691170509711,,,,,,,,,
mis,16,8,projected_full,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-8.0,cplex_cache,min,1e-09,23,262.144,1000,0.089,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755715389412,,,,,,,,,
mis,16,8,projected_pegasus,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-8.0,cplex_cache,min,1e-09,23,458.752,1000,0.163,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.035893072415229,,,,,,,,,
mis,16,8,projected_up_support,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-8.0,cplex_cache,min,1e-09,23,327.68,1000,0.1,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,23,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.001075562036491,,,,,,,,,
mis,16,8,projected_zephyr,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-8.0,cplex_cache,min,1e-09,23,393.216,1000,0.111,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,24,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0342332900142395,,,,,,,,,
mis,16,8,unbalanced,seed_manifest,16829170415717712951,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-8.0,cplex_cache,min,1e-09,23,131.072,1000,0.136,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,0.8000029701116065,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,9,projected_chimera,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-9.0,cplex_cache,min,1e-09,17,65.536,1000,0.11,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0118467127923798,,,,,,,,,
mis,16,9,projected_full,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-9.0,cplex_cache,min,1e-09,17,589.824,1000,0.115,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755728771237,,,,,,,,,
mis,16,9,projected_pegasus,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-9.0,cplex_cache,min,1e-09,17,131.072,1000,0.146,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,23,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.012465502820333,,,,,,,,,
mis,16,9,projected_up_support,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-9.0,cplex_cache,min,1e-09,17,327.68,1000,0.117,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620363458,,,,,,,,,
mis,16,9,projected_zephyr,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-9.0,cplex_cache,min,1e-09,17,327.68,1000,0.101,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,20,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.006814001683231,,,,,,,,,
mis,16,9,unbalanced,seed_manifest,8363796127702211627,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-9.0,cplex_cache,min,1e-09,17,393.216,1000,0.104,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,10,projected_chimera,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-8.0,cplex_cache,min,1e-09,21,786.432,1000,0.139,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0342182647574893,,,,,,,,,
mis,16,10,projected_full,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-8.0,cplex_cache,min,1e-09,21,720.896,1000,0.09,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755860549714,,,,,,,,,
mis,16,10,projected_pegasus,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-8.0,cplex_cache,min,1e-09,21,589.824,1000,0.104,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.03116916424103,,,,,,,,,
mis,16,10,projected_up_support,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-8.0,cplex_cache,min,1e-09,21,262.144,1000,0.09,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,21,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620371512,,,,,,,,,
mis,16,10,projected_zephyr,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-8.0,cplex_cache,min,1e-09,21,786.432,1000,0.098,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,28,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0073242129850193,,,,,,,,,
mis,16,10,unbalanced,seed_manifest,17516183794700091125,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-8.0,cplex_cache,min,1e-09,21,589.824,1000,0.12,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,0.8000029701116065,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,11,projected_chimera,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-8.0,cplex_cache,min,1e-09,18,589.824,1000,0.095,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,19,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0041469291940543,,,,,,,,,
mis,16,11,projected_full,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-8.0,cplex_cache,min,1e-09,18,524.288,1000,0.098,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755677231569,,,,,,,,,
mis,16,11,projected_pegasus,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-8.0,cplex_cache,min,1e-09,18,786.432,1000,0.104,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0026479493661384,,,,,,,,,
mis,16,11,projected_up_support,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-8.0,cplex_cache,min,1e-09,18,524.288,1000,0.065,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,18,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620345317,,,,,,,,,
mis,16,11,projected_zephyr,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-8.0,cplex_cache,min,1e-09,18,393.216,1000,0.087,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,21,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0031131091103145,,,,,,,,,
mis,16,11,unbalanced,seed_manifest,8739694307644695658,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-8.0,cplex_cache,min,1e-09,18,65.536,1000,0.092,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,12,projected_chimera,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-9.0,cplex_cache,min,1e-09,23,65.536,1000,0.158,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0331401786595116,,,,,,,,,
mis,16,12,projected_full,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-9.0,cplex_cache,min,1e-09,23,196.608,1000,0.125,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755756113439,,,,,,,,,
mis,16,12,projected_pegasus,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-9.0,cplex_cache,min,1e-09,23,262.144,1000,0.18,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,26,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0136159640206015,,,,,,,,,
mis,16,12,projected_up_support,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-9.0,cplex_cache,min,1e-09,23,262.144,1000,0.148,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,23,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620362806,,,,,,,,,
mis,16,12,projected_zephyr,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-9.0,cplex_cache,min,1e-09,23,131.072,1000,0.147,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,34,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0048033087040276,,,,,,,,,
mis,16,12,unbalanced,seed_manifest,3931103938773813711,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-9.0,cplex_cache,min,1e-09,23,65.536,1000,0.212,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,0.8000029701116065,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,13,projected_chimera,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-8.0,cplex_cache,min,1e-09,22,131.072,1000,0.117,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0401356797311194,,,,,,,,,
mis,16,13,projected_full,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-8.0,cplex_cache,min,1e-09,22,458.752,1000,0.107,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755696946831,,,,,,,,,
mis,16,13,projected_pegasus,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-8.0,cplex_cache,min,1e-09,22,262.144,1000,0.109,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.042255865187349,,,,,,,,,
mis,16,13,projected_up_support,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-8.0,cplex_cache,min,1e-09,22,524.288,1000,0.099,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620338574,,,,,,,,,
mis,16,13,projected_zephyr,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-8.0,cplex_cache,min,1e-09,22,131.072,1000,0.099,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,26,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.006606406750475,,,,,,,,,
mis,16,13,unbalanced,seed_manifest,15035193047501351553,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-8.0,cplex_cache,min,1e-09,22,393.216,1000,0.128,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,0.8000029701116065,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,14,projected_chimera,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-9.0,cplex_cache,min,1e-09,20,0.0,1000,0.168,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,18,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0072191013697271,,,,,,,,,
mis,16,14,projected_full,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-9.0,cplex_cache,min,1e-09,20,131.072,1000,0.091,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755759899137,,,,,,,,,
mis,16,14,projected_pegasus,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-9.0,cplex_cache,min,1e-09,20,131.072,1000,0.111,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,20,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0243075132628727,,,,,,,,,
mis,16,14,projected_up_support,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-9.0,cplex_cache,min,1e-09,20,196.608,1000,0.113,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,20,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620341205,,,,,,,,,
mis,16,14,projected_zephyr,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-9.0,cplex_cache,min,1e-09,20,65.536,1000,0.092,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,27,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0077417881829707,,,,,,,,,
mis,16,14,unbalanced,seed_manifest,17228433240002094964,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-9.0,cplex_cache,min,1e-09,20,0.0,1000,0.102,0.1111111111111111,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,15,projected_chimera,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-9.0,cplex_cache,min,1e-09,17,131.072,1000,0.149,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,15,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.0063017636104783,,,,,,,,,
mis,16,15,projected_full,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-9.0,cplex_cache,min,1e-09,17,524.288,1000,0.135,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755712787327,,,,,,,,,
mis,16,15,projected_pegasus,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-9.0,cplex_cache,min,1e-09,17,262.144,1000,0.114,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0056923491800434,,,,,,,,,
mis,16,15,projected_up_support,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-9.0,cplex_cache,min,1e-09,17,327.68,1000,0.117,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755620335092,,,,,,,,,
mis,16,15,projected_zephyr,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,16,65536,-9.0,cplex_cache,min,1e-09,17,131.072,1000,0.132,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,22,projected_zephyr,projected_zephyr,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2165070820659811,per_constraint_standardized_rows_v1,True,1.0076101123306593,,,,,,,,,
mis,16,15,unbalanced,seed_manifest,9941656814414524312,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,16,65536,-9.0,cplex_cache,min,1e-09,17,65.536,1000,0.111,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,1.0,,0.19202893651249733,0.6249976775351576,0.3750023224648424,sum_to_one,,,0.12001763933985705,0.07201129717264027
mis,16,16,projected_chimera,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,16,65536,-9.0,cplex_cache,min,1e-09,19,327.68,1000,0.146,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,17,projected_chimera,projected_chimera,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.2162888739917425,per_constraint_standardized_rows_v1,True,1.019897690031855,,,,,,,,,
mis,16,16,projected_full,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,16,65536,-9.0,cplex_cache,min,1e-09,19,524.288,1000,0.119,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,120,projected_full,projected_full,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.0010755717498696,,,,,,,,,
mis,16,16,projected_pegasus,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,16,65536,-9.0,cplex_cache,min,1e-09,19,131.072,1000,0.125,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,19,projected_pegasus,projected_pegasus,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21672779466971326,per_constraint_standardized_rows_v1,True,1.0293619327884012,,,,,,,,,
mis,16,16,projected_up_support,seed_manifest,4862368266466580009,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,16,65536,-9.0,cplex_cache,min,1e-09,19,393.216,1000,0.122,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32768,19,projected_up_support,projected_up_support,q2,,heaviside,fixed,fixed_cli,1,True,0.0,0.21673921695684226,per_constraint_standardized_rows_v1,True,1.001075562034871,,,,,,,,,
