hardware_family,hardware_size,family,size,method,n,inst,sqa_cop_median,sqa_cop_q25,sqa_cop_q75,sqa_cop_mean,sqa_cop_ci95_low,sqa_cop_ci95_high,sqa_fea_median,sqa_fea_q25,sqa_fea_q75,sqa_fea_mean,sqa_fea_ci95_low,sqa_fea_ci95_high,sqa_gap_median,sqa_gap_q25,sqa_gap_q75,sqa_gap_mean,sqa_gap_ci95_low,sqa_gap_ci95_high,optimum_probability_median,optimum_probability_q25,optimum_probability_q75,optimum_probability_mean,optimum_probability_ci95_low,optimum_probability_ci95_high,sqa_energy_gap_median,sqa_energy_gap_q25,sqa_energy_gap_q75,sqa_energy_gap_mean,sqa_energy_gap_ci95_low,sqa_energy_gap_ci95_high,sqa_optimum_rate_median,sqa_optimum_rate_q25,sqa_optimum_rate_q75,sqa_optimum_rate_mean,sqa_optimum_rate_ci95_low,sqa_optimum_rate_ci95_high,mean_chain_break_fraction_median,mean_chain_break_fraction_q25,mean_chain_break_fraction_q75,mean_chain_break_fraction_mean,mean_chain_break_fraction_ci95_low,mean_chain_break_fraction_ci95_high,broken_read_rate_median,broken_read_rate_q25,broken_read_rate_q75,broken_read_rate_mean,broken_read_rate_ci95_low,broken_read_rate_ci95_high,sqa_cop_nonzero_rate,sqa_gap_zero_rate
pegasus,16,mis,8,projected_up_support,8,20,17.152,13.312,20.032,16.435200000000002,14.387200000000002,18.432000000000002,0.34299999999999997,0.26975000000000005,0.37825,0.32685,0.2956,0.35780124999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.052,0.07825,0.06420000000000001,0.05620000000000001,0.07205125,0.24570308303792027,0.2340849279628886,0.26900425567656855,0.24899868767615652,0.23755498103812842,0.2601911097975862,0.067,0.052,0.07825,0.06420000000000001,0.05615,0.07205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mis,8,unbalanced,8,20,12.672,9.408,16.64,13.0816,11.276480000000001,15.027519999999997,0.3115,0.24925,0.34625,0.3003,0.27129875000000003,0.32989999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.03675,0.065,0.0511,0.0438,0.058399999999999994,0.26643627243653956,0.23839411584431505,0.2786569546362122,0.264620148216444,0.25128621409933555,0.2783504290839952,0.0495,0.03675,0.065,0.0511,0.043800000000000006,0.058550000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mis,12,projected_full,12,20,55.296,39.936,78.848,60.006400000000006,46.6944,74.95680000000002,0.1555,0.128,0.18175,0.16605,0.14339875,0.19124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.00975,0.01925,0.014650000000000002,0.011250000000000001,0.018349999999999998,0.27016884576948696,0.2553219483273783,0.2872552541763966,0.2686798240090384,0.25664770906481155,0.27991174303393307,0.0135,0.00975,0.01925,0.014650000000000002,0.011300000000000001,0.018101249999999985,0.036250000000000004,0.026666666666666665,0.049479166666666664,0.039575,0.03326645833333333,0.04600447916666666,0.356,0.27675000000000005,0.459,0.37685,0.33029875,0.4271,1.0,1.0
pegasus,16,mis,12,projected_topology,12,20,49.152,40.96,74.752,60.211200000000005,49.766400000000004,72.08960000000002,0.179,0.1555,0.21975,0.195,0.16829750000000002,0.2254,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.01,0.01825,0.014700000000000001,0.012000000000000002,0.017700000000000004,0.2836182365182772,0.2591752610134963,0.29282019340399473,0.2764313111977303,0.2652432163180924,0.28702815529215103,0.012,0.01,0.01825,0.014700000000000001,0.012150000000000003,0.017550000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mis,12,projected_up_support,12,20,59.391999999999996,36.864000000000004,87.04,61.03040000000001,45.8752,76.18560000000001,0.1745,0.1545,0.20625000000000002,0.18985000000000002,0.1660475,0.2161512499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.014499999999999999,0.009000000000000001,0.02125,0.014900000000000002,0.011100000000000002,0.018601249999999986,0.27562162546177893,0.2522416625126352,0.2862508827683616,0.2716045790969078,0.2606209819135466,0.2819915294014039,0.014499999999999999,0.009000000000000001,0.02125,0.014900000000000002,0.0111,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mis,12,unbalanced,12,20,32.768,16.384,58.368,39.321600000000004,28.672000000000004,50.79039999999999,0.1555,0.14024999999999999,0.179,0.16729999999999998,0.14529875,0.19130749999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.01425,0.009600000000000001,0.006900000000000001,0.012449999999999998,0.2946500680711631,0.2805208837040619,0.3211797260710304,0.2947097440289053,0.2794903368098869,0.3087218583449003,0.008,0.004,0.01425,0.009600000000000001,0.0069500000000000004,0.01235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mis,16,projected_full,16,20,360.448,131.072,557.056,360.44800000000004,258.8672,462.02880000000005,0.10350000000000001,0.087,0.117,0.1032,0.0916,0.11440249999999998,0.0,0.0,0.0,0.010555555555555556,0.0,0.026666666666666665,0.0055,0.002,0.0085,0.0055000000000000005,0.00395,0.007051249999999985,0.25769337135943304,0.24338054187192118,0.2924816289038579,0.2667069959169575,0.2531903585310888,0.2807727853070927,0.0055,0.002,0.0085,0.0055000000000000005,0.003948750000000001,0.0071,0.016625,0.01253125,0.023828125,0.018975,0.015799921875,0.022456562499999996,0.238,0.18175,0.32575,0.26025000000000004,0.22149999999999997,0.30045,1.0,1.0
pegasus,16,mis,16,projected_topology,16,20,262.144,131.072,475.136,347.3408,249.03680000000003,452.19840000000005,0.1195,0.10475,0.15575,0.12685,0.11369875,0.14045000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.00725,0.0053,0.0037500000000000007,0.00685,0.2898286381016645,0.2554470816539782,0.31270905213059824,0.28847253352462005,0.27037208209395,0.30820058361055874,0.004,0.002,0.00725,0.0053,0.0037500000000000007,0.00685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pegasus,16,mis,16,projected_up_support,16,20,360.448,196.608,589.824,396.49280000000005,291.63520000000005,507.9040000000001,0.1105,0.0915,0.14475,0.1129,0.09930000000000001,0.12685124999999997,0.0,0.0,0.0,0.005555555555555555,0.0,0.016666666666666666,0.0055,0.003,0.009,0.006050000000000001,0.0044,0.007700000000000001,0.26048344017094016,0.2450927554727741,0.29012855831037654,0.264956081879891,0.2522524680790917,0.2781310743763861,0.0055,0.003,0.009,0.006050000000000001,0.004450000000000001,0.007750000000000002,0.0,0.0,0.000390625,0.00021874999999999998,0.0001,0.00035312500000000003,0.0,0.0,0.00625,0.0034999999999999996,0.0016,0.005600000000000001,1.0,1.0
pegasus,16,mis,16,unbalanced,16,20,327.68,114.688,409.6,301.4656000000001,203.1616,403.04640000000006,0.1235,0.1125,0.14125000000000001,0.12805,0.11739875,0.1399,0.0,0.0,0.0,0.010555555555555556,0.0,0.02666666666666666,0.005,0.00175,0.00625,0.004600000000000002,0.0031000000000000003,0.00615,0.3024920312952767,0.288723799817576,0.31880794278239105,0.3026749637347987,0.2910307846119525,0.3142446536363939,0.005,0.00175,0.00625,0.004600000000000002,0.0032,0.006149999999999999,0.0,0.0,0.00090625,0.0005093750000000001,0.00022484375000000005,0.0008312500000000001,0.0,0.0,0.0145,0.008150000000000001,0.0036000000000000003,0.0134,1.0,1.0
pegasus,16,mis,20,projected_full,20,20,1048.576,1048.576,2097.152,1468.0064,943.7184000000001,1992.2944000000002,0.063,0.050249999999999996,0.07625,0.06599999999999999,0.058550000000000005,0.07410000000000001,0.0,0.0,0.0,0.020656565656565658,0.004545454545454545,0.040757575757575756,0.001,0.001,0.002,0.0014,0.00095,0.0019000000000000002,0.2955917874396135,0.27825685937388067,0.3097320228494624,0.2922182795668003,0.2817913501935957,0.3022431990682193,0.001,0.001,0.002,0.0014,0.0009500000000000001,0.0019000000000000002,0.011875,0.010075,0.017812500000000002,0.014820000000000003,0.0115774375,0.018397687500000003,0.2165,0.184,0.3015,0.25185,0.20455,0.30345375,0.8,0.8
pegasus,16,mis,20,projected_topology,20,20,1048.576,0.0,2097.152,1468.0064000000002,838.8608,2202.0096000000003,0.0945,0.08175,0.09875,0.0935,0.08404874999999999,0.1036,0.0,0.0,0.09318181818181819,0.03593434343434344,0.014722222222222223,0.05816098484848479,0.001,0.0,0.002,0.0014000000000000002,0.0008,0.0021000000000000003,0.343320987654321,0.3246640735502121,0.3539435078241431,0.33851886599543757,0.32303153351663094,0.3523130466233806,0.001,0.0,0.002,0.0014000000000000002,0.0008,0.0021000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65
pegasus,16,mis,20,projected_up_support,20,20,1048.576,0.0,2097.152,1572.864,838.8608,2464.1536000000006,0.0755,0.056,0.08725,0.07520000000000002,0.06570000000000001,0.08554999999999999,0.0,0.0,0.09090909090909091,0.03436868686868687,0.014646464646464647,0.05575757575757575,0.001,0.0,0.002,0.0015,0.0008,0.0023500000000000005,0.2804834054834055,0.26770137658443505,0.3044755667038275,0.2882274217297548,0.2763317024454288,0.3004979939774405,0.001,0.0,0.002,0.0015,0.0008,0.0024000000000000002,0.0007,0.00025,0.0007750000000000001,0.0005649999999999999,0.00039250000000000005,0.0007449999999999999,0.0135,0.005,0.0155,0.011150000000000002,0.007700000000000001,0.014700000000000001,0.65,0.65
pegasus,16,mis,20,unbalanced,20,20,1572.864,0.0,3145.728,2306.8672000000006,1310.72,3512.7296,0.1235,0.10124999999999999,0.16275,0.13310000000000002,0.11615000000000002,0.15155249999999995,0.0,0.0,0.08333333333333333,0.02888888888888889,0.00972222222222222,0.04916666666666666,0.0015,0.0,0.003,0.0022000000000000006,0.00125,0.0034000000000000002,0.33403087797619047,0.3142933924183924,0.3455235124352771,0.33013211218758415,0.31630097256219863,0.34373468955696196,0.0015,0.0,0.003,0.0022000000000000006,0.0012000000000000001,0.00335,0.001225,0.0004375,0.0022500000000000003,0.0015675,0.0009624375000000001,0.0022125624999999993,0.0245,0.008749999999999999,0.04475,0.03075,0.01949875,0.0437,0.7,0.7
zephyr,16,mdkp,5,projected_full,5,20,1.12,0.736,1.672,1.2352,0.97436,1.5024000000000002,0.2195,0.15175,0.33075,0.23625000000000002,0.18279875,0.28845374999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.023,0.05225,0.0386,0.030400000000000003,0.04690124999999999,0.3179704218297812,0.29976474155722743,0.34875230840112575,0.3275241201055024,0.3101531065687372,0.34684119022209453,0.035,0.023,0.05225,0.0386,0.030548750000000003,0.04685,0.052700000000000004,0.04575,0.0587,0.053590000000000006,0.04622975000000001,0.06200024999999999,0.2635,0.22875,0.2935,0.26205,0.22880000000000003,0.2962525,1.0,1.0
zephyr,16,mdkp,5,projected_topology,5,20,1.184,0.816,1.448,1.208,0.9791600000000001,1.4528399999999997,0.2485,0.16275,0.33,0.24064999999999998,0.1965475,0.28635125,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0255,0.04525,0.03775,0.030450000000000005,0.045149999999999996,0.3302672556464876,0.31542881741669376,0.36560370860791,0.3390818050007477,0.32095803480170093,0.3576011828445742,0.037,0.0255,0.04525,0.03775,0.030500000000000006,0.045450000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mdkp,5,projected_up_support,5,20,1.44,0.864,1.928,1.3664,1.0688000000000002,1.6528399999999996,0.23,0.1465,0.3225,0.23145000000000002,0.1820925,0.28035374999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.027,0.06025,0.0427,0.03345,0.051851249999999974,0.3255161817552571,0.3033352176960693,0.3571715276098381,0.32973472929550424,0.31542585682917856,0.3444673394687474,0.045,0.027,0.06025,0.0427,0.03330000000000001,0.05185000000000001,0.0551,0.045649999999999996,0.061149999999999996,0.057730000000000004,0.04823975,0.06879099999999998,0.2755,0.22825,0.30574999999999997,0.28065,0.24195000000000003,0.32460125,1.0,1.0
zephyr,16,mdkp,5,unbalanced,5,20,0.864,0.616,1.728,1.1888,0.8400000000000002,1.5920399999999995,0.22299999999999998,0.125,0.27375000000000005,0.21564999999999998,0.16985,0.2646612499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.01925,0.054,0.03715,0.0261,0.04995,0.32657133267133565,0.2936368194278896,0.3638510076605124,0.33150195053109865,0.30719746453102387,0.355566332277616,0.027,0.01925,0.054,0.03715,0.026400000000000007,0.050051249999999985,0.0926,0.09065,0.09624999999999999,0.09625000000000002,0.09063975,0.10553024999999998,0.463,0.45325000000000004,0.48124999999999996,0.47205,0.4527,0.49830375,1.0,1.0
zephyr,16,mdkp,10,projected_full,10,20,1.024,1.024,2.048,1.28,0.8704000000000001,1.6896,0.094,0.0625,0.121,0.09905,0.07930000000000001,0.12279999999999998,0.0,0.0,0.0,0.007794809847807923,0.0005697588960163257,0.017162162750994,0.001,0.001,0.002,0.00125,0.0009,0.00165,0.39627385032012147,0.3724675738985799,0.4098853314974663,0.39588047438927276,0.3768820415278289,0.41482824652168054,0.001,0.001,0.002,0.00125,0.0008500000000000001,0.00165,0.15100000000000002,0.148875,0.1666,0.15916500000000003,0.15029462500000002,0.16842537500000004,0.8174999999999999,0.8045,0.855,0.8267,0.8098000000000001,0.84425,0.8,0.8
zephyr,16,mdkp,10,projected_topology,10,20,1.536,1.024,2.3040000000000003,1.7920000000000003,1.2288000000000001,2.4064,0.133,0.10049999999999999,0.15875,0.1365,0.11534875,0.16025249999999994,0.0,0.0,0.0,0.007906355747496702,0.0,0.018167531260679888,0.0015,0.001,0.0022500000000000003,0.0017500000000000003,0.0012000000000000001,0.00235,0.39068823366309025,0.3745644607446056,0.4167295323692452,0.3960343254852851,0.38059890533033686,0.4117515617755526,0.0015,0.001,0.0022500000000000003,0.0017500000000000003,0.0012000000000000001,0.0023500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85
zephyr,16,mdkp,10,projected_up_support,10,20,1.024,0.768,1.024,1.0752000000000002,0.7168,1.4848000000000001,0.08299999999999999,0.06475,0.101,0.0921,0.07599874999999999,0.11255000000000001,0.0,0.0,0.002889763419210177,0.014194836889178155,0.0021655869136133704,0.03099383976583886,0.001,0.00075,0.001,0.0010500000000000002,0.0007000000000000001,0.0014500000000000001,0.39059993552557043,0.3661843577144177,0.42009857809814033,0.39128291252180536,0.3766945526980598,0.40577417556019013,0.001,0.00075,0.001,0.0010500000000000002,0.0007000000000000001,0.0014500000000000001,0.1583,0.14977500000000002,0.16650000000000004,0.160785,0.15255987500000004,0.169550125,0.825,0.8165,0.846,0.8349,0.8204,0.85125125,0.75,0.75
zephyr,16,mdkp,10,unbalanced,10,20,1.024,0.0,2.048,1.4848,0.8192000000000002,2.3040000000000003,0.0445,0.02575,0.0585,0.046650000000000004,0.03529875,0.05899999999999998,0.0,0.0,0.044753000330638115,0.02223200605383204,0.007269266419165558,0.03932140164958417,0.001,0.0,0.002,0.00145,0.0008,0.0022500000000000003,0.34057943014000625,0.30549208297218633,0.351208455078534,0.3415317146696313,0.32075861834224345,0.3629503313665556,0.001,0.0,0.002,0.00145,0.0008,0.0022500000000000003,0.267,0.2598,0.28145,0.26888000000000006,0.259924625,0.27759512499999994,0.9655,0.95875,0.97125,0.96465,0.95985,0.9692000000000001,0.7,0.7
zephyr,16,mdkp,15,projected_full,15,20,0.0,0.0,0.0,1.6384,0.0,4.9152000000000005,0.0695,0.0515,0.08725,0.07375,0.060898749999999995,0.0874,0.10992658218745775,0.09307715704685278,0.14487607675515252,0.10643121951312765,0.08500690965838659,0.12704782661892397,0.0,0.0,0.0,5e-05,0.0,0.00015000000000000001,0.41865937173643825,0.3934852907320872,0.4430961571595148,0.41957153594753016,0.40597065541643546,0.4336964354709278,0.0,0.0,0.0,5e-05,0.0,0.00015000000000000001,0.1931,0.1830166666666667,0.20198333333333335,0.19307333333333337,0.1871065,0.19919033333333333,0.964,0.9512499999999999,0.9724999999999999,0.96125,0.9552487499999999,0.967,0.0,0.0
zephyr,16,mdkp,15,projected_topology,15,20,0.0,0.0,0.0,4.9152000000000005,0.0,9.830400000000001,0.1285,0.1085,0.147,0.12955,0.11200000000000002,0.15035125,0.05508720656796427,0.0322467495086592,0.09535921368734296,0.0661514675638011,0.04364439397100737,0.09033996273105553,0.0,0.0,0.0,0.00015000000000000001,0.0,0.00030000000000000003,0.4144604205903849,0.3846482797336329,0.43889839841939265,0.4119369151171789,0.3977268665935705,0.4260623727660505,0.0,0.0,0.0,0.00015000000000000001,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15
zephyr,16,mdkp,15,projected_up_support,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.056,0.0835,0.0693,0.05769874999999999,0.08245,0.10223015214371658,0.08630959845055516,0.14967342816357854,0.11658062890034786,0.09549406181982062,0.13769386105901663,0.0,0.0,0.0,0.0,0.0,0.0,0.41778296441400964,0.3780144699161264,0.43819490886091594,0.4141649285348111,0.3948328292238595,0.43374185173072016,0.0,0.0,0.0,0.0,0.0,0.0,0.19730000000000003,0.18660000000000002,0.20590000000000003,0.19553333333333336,0.19043325,0.20072350000000003,0.961,0.9542499999999999,0.9715,0.9621499999999997,0.9578,0.9666499999999999,0.0,0.0
zephyr,16,mdkp,15,unbalanced,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.03875,0.069,0.0543,0.04390000000000001,0.06525,0.10851444092901134,0.07492361329336941,0.14899314584795964,0.11441527732394212,0.08784476711443777,0.14235710598059165,0.0,0.0,0.0,0.0,0.0,0.0,0.3923782876650014,0.35598547832541033,0.40641370221841794,0.386710940202429,0.3712914523646878,0.4025799409127644,0.0,0.0,0.0,0.0,0.0,0.0,0.2512333333333333,0.2460166666666667,0.26355000000000006,0.25701999999999997,0.2488731666666667,0.26608341666666674,0.9875,0.986,0.99425,0.9893999999999998,0.9873999999999998,0.9915499999999999,0.0,0.0
zephyr,16,mdkp,20,projected_full,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,0.057999999999999996,0.10425,0.08455,0.06859875000000001,0.10369999999999999,0.13531075684579966,0.1036221591030413,0.16236009376874547,0.13571026551371637,0.11148338760593528,0.1617864296635327,0.0,0.0,0.0,0.0,0.0,0.0,0.421005190593876,0.3983632972148858,0.43822569493975155,0.4180334690205765,0.4030954220696693,0.43278821543268475,0.0,0.0,0.0,0.0,0.0,0.0,0.286725,0.2762125,0.3071375,0.28941999999999996,0.27938237499999996,0.29853274999999996,0.999,0.998,1.0,0.9989499999999998,0.9983500000000001,0.9994500000000001,0.0,0.0
zephyr,16,mdkp,20,projected_topology,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.09924999999999999,0.13975,0.13025,0.1078,0.15750124999999995,0.12144655969518475,0.09988852887585754,0.13810315169368137,0.11992353056991915,0.105280876012473,0.1349449030057389,0.0,0.0,0.0,0.0,0.0,0.0,0.4178738103558457,0.4014521955884086,0.4282330712670064,0.4144180797711017,0.40238666028197984,0.4259343134772487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zephyr,16,mdkp,20,projected_up_support,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.07050000000000001,0.06275,0.10250000000000001,0.09085000000000001,0.07269750000000001,0.11300124999999997,0.13782743491307792,0.09368013881830986,0.15992755378585996,0.13009417164157933,0.10912192461791322,0.1500982626396681,0.0,0.0,0.0,0.0,0.0,0.0,0.41215428003187327,0.39867028952123207,0.4342741256721727,0.41681099352851814,0.40640450985045135,0.4284160785252243,0.0,0.0,0.0,0.0,0.0,0.0,0.2973,0.2864,0.3134125,0.29947,0.2910345,0.3078300625,0.999,0.999,1.0,0.9991499999999999,0.9986,0.9995999999999998,0.0,0.0
zephyr,16,mdkp,20,unbalanced,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0915,0.074,0.10225,0.09610000000000002,0.0771975,0.11735125,0.1278214720460556,0.10914463883826517,0.14933238147858643,0.12454020133008878,0.10942190339087898,0.13899556152740186,0.0,0.0,0.0,0.0,0.0,0.0,0.402082311349664,0.3902415396546722,0.42252080591865826,0.41024448835430094,0.3988404963940942,0.42267076206764886,0.0,0.0,0.0,0.0,0.0,0.0,0.31795,0.29608749999999995,0.330175,0.314885,0.30585468750000006,0.32385349999999996,1.0,0.999,1.0,0.9994999999999999,0.9991,0.9998000000000001,0.0,0.0
zephyr,16,mis,8,projected_full,8,20,14.975999999999999,11.456,16.704,14.617600000000001,12.77408,16.473599999999998,0.313,0.221,0.334,0.28225,0.2538,0.30955,0.0,0.0,0.0,0.0,0.0,0.0,0.058499999999999996,0.04475,0.06525,0.057100000000000005,0.05015000000000001,0.06425,0.23665192970748528,0.22132914775987067,0.2585060788944284,0.23973367304738225,0.2271426847500977,0.25195925305264183,0.058499999999999996,0.04475,0.06525,0.057100000000000005,0.050050000000000004,0.06415,0.0599375,0.04575,0.0700625,0.0590625,0.053556093750000006,0.0641375,0.401,0.32175,0.455,0.39485,0.36454875,0.42405,1.0,1.0
zephyr,16,mis,8,projected_topology,8,20,15.232,12.032,18.688,15.36,13.529599999999999,17.075200000000002,0.3645,0.25625,0.387,0.3317,0.3001987499999999,0.36300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0595,0.047,0.073,0.06,0.053000000000000005,0.06704999999999998,0.25140804431877195,0.2375833992988805,0.26925274046626524,0.25216083702694986,0.2404738511514408,0.26300850644254903,0.0595,0.047,0.073,0.06,0.0528,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mis,8,projected_up_support,8,20,17.152,13.312,20.032,16.435200000000002,14.400000000000002,18.4576,0.34299999999999997,0.26975000000000005,0.37825,0.32685,0.2952,0.35755125,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.052,0.07825,0.06420000000000001,0.05575000000000001,0.07205,0.24570308303792027,0.2340849279628886,0.26900425567656855,0.24899868767615652,0.23772469167373123,0.26072408185684176,0.067,0.052,0.07825,0.06420000000000001,0.05654875000000001,0.0723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mis,8,unbalanced,8,20,12.672,9.408,16.64,13.0816,11.200000000000003,14.9376,0.3115,0.24925,0.34625,0.3003,0.27019875,0.32985125,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.03675,0.065,0.0511,0.04410000000000001,0.05845,0.26643627243653956,0.23839411584431505,0.2786569546362122,0.264620148216444,0.25136163213738655,0.2784926292367665,0.0495,0.03675,0.065,0.0511,0.04395,0.058399999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mis,12,projected_full,12,20,38.912,32.768,65.536,46.080000000000005,37.2736,54.8864,0.15,0.121,0.172,0.15744999999999998,0.13575,0.18184999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.008,0.016,0.011250000000000001,0.009150000000000002,0.013500000000000002,0.27190142706131076,0.2540913611207195,0.2821677785445901,0.2679617040706894,0.25759324749067863,0.2781473293305585,0.0095,0.008,0.016,0.011250000000000001,0.0091,0.0134,0.033041666666666664,0.021625,0.04120833333333333,0.03267916666666666,0.027553750000000002,0.03796677083333333,0.3385,0.23099999999999998,0.3975,0.32510000000000006,0.28344624999999996,0.36635125,1.0,1.0
zephyr,16,mis,12,projected_topology,12,20,43.007999999999996,38.912,68.608,53.248000000000005,42.393600000000006,64.7168,0.1785,0.14925,0.20825,0.18750000000000003,0.16055000000000003,0.21665249999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.010499999999999999,0.0095,0.01675,0.013000000000000001,0.01025,0.015950000000000002,0.28547557043650795,0.2600809800664452,0.296169267593444,0.27790408120897475,0.26507661883133316,0.29005790095356915,0.010499999999999999,0.0095,0.01675,0.013000000000000001,0.010400000000000001,0.015950000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mis,12,projected_up_support,12,20,59.391999999999996,36.864000000000004,87.04,61.03040000000001,45.87520000000001,76.59520000000002,0.1745,0.1545,0.20625000000000002,0.18985000000000002,0.16570000000000001,0.21740124999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.014499999999999999,0.009000000000000001,0.02125,0.014900000000000002,0.01115,0.018751249999999987,0.27562162546177893,0.2522416625126352,0.2862508827683616,0.2716045790969078,0.26125026775218946,0.28236388170963705,0.014499999999999999,0.009000000000000001,0.02125,0.014900000000000002,0.011100000000000002,0.018600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mis,12,unbalanced,12,20,32.768,16.384,58.368,39.321600000000004,29.07648,50.5856,0.1555,0.14024999999999999,0.179,0.16729999999999998,0.14539750000000004,0.19195374999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.01425,0.009600000000000001,0.007000000000000001,0.01235,0.2946500680711631,0.2805208837040619,0.3211797260710304,0.2947097440289053,0.280193725992503,0.3091759541452853,0.008,0.004,0.01425,0.009600000000000001,0.007000000000000001,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
zephyr,16,mis,16,projected_full,16,20,393.216,196.608,491.52,370.27840000000003,268.6976000000001,471.85920000000004,0.10200000000000001,0.08375,0.12825,0.10445,0.0922,0.11625,0.0,0.0,0.0,0.007142857142857143,0.0,0.02142857142857143,0.006,0.003,0.0075,0.0056500000000000005,0.004100000000000001,0.007200000000000001,0.26381107126848946,0.2539071038251366,0.28741695374015747,0.26677961939325384,0.25581915376975656,0.2778758520979562,0.006,0.003,0.0075,0.0056500000000000005,0.004100000000000001,0.007150000000000001,0.0119375,0.009234375,0.01721875,0.013384375,0.0112278125,0.015721875,0.1785,0.14024999999999999,0.2425,0.19315000000000002,0.16345000000000004,0.22315125,1.0,1.0
zephyr,16,mis,16,projected_topology,16,20,262.144,131.072,409.6,330.95680000000004,216.2688,465.3056,0.108,0.091,0.147,0.1159,0.10235000000000002,0.13004999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.00625,0.005050000000000001,0.00334875,0.007050000000000001,0.2941390650692976,0.2624787414965986,0.3139579566003617,0.2857578553847989,0.27087981043225334,0.30013471760657895,0.004,0.002,0.00625,0.005050000000000001,0.0033,0.007049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
