hardware_family,hardware_size,family,size,instance_index,method,instance_source,problem_seed,instance_manifest,projection_regime,projection_topology_family,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_fea,sqa_gap,optimum_probability,cop,true_optimum_objective,best_feasible_objective,best_feasible_gap,objective_gap,num_feasible_reads,feasible_read_fraction,sqa_num_reads,sqa_num_sweeps,sqa_num_sweeps_per_beta,sqa_chain_strength_fraction,sqa_schedule_id,sqa_schedule_kind,sqa_schedule_anchor_size,sqa_beta_scale,sqa_total_schedule_time,sqa_anneal_schedule,mean_sqa_energy_gap,sqa_optimum_rate,physical_qubits,mean_chain_length,max_chain_length,mean_chain_break_fraction,broken_read_rate,effective_chain_strength,embedded_chain_to_problem_ratio,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_measure_lam,projection_penalty_template,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projected_equality_multiplier,projected_inequality_multiplier,normalization_regime,per_constraint_standardization,qubo_normalization_scale,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_lambda0,up_lambda1,up_lambda2
pegasus,16,mdkp,20,13,projected_full,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.117,0.1104790618649432,0.0,0.0,-240136.0,-213606.0,0.1104790618649432,0.1104790618649432,117,0.117,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4119004928546189,0.0,56,2.8,4,0.3524,1.0,0.6336728644996414,0.6990918595771944,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,90418.85404212147,,,,,,,,
pegasus,16,mdkp,20,13,projected_up_support,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.098,0.0877627677649332,0.0,0.0,-240136.0,-219061.0,0.0877627677649332,0.0877627677649332,98,0.098,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.36920239245380004,0.0,57,2.85,4,0.3653,0.999,0.6321663781972847,1.0570806512002326,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,90034.55713394113,,,,,,,,
pegasus,16,mdkp,20,13,projected_topology,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.095,0.06529633207848885,0.0,0.0,-240136.0,-224456.0,0.06529633207848885,0.06529633207848885,95,0.095,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.36564832559795063,0.0,20,1.0,1,0.0,0.0,0.0,,32768,75,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,56784.1396797222,,,,,,,,
zephyr,16,mdkp,20,13,unbalanced,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.077,0.17282290035646466,0.0,0.0,-240136.0,-198635.0,0.17282290035646466,0.17282290035646466,77,0.077,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.39042480905841676,0.0,50,2.5,3,0.32880000000000004,0.999,0.5800276363296,1.0340437147949137,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,42129.212391688976,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,20,13,projected_full,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.059,0.08501848952260385,0.0,0.0,-240136.0,-219720.0,0.08501848952260385,0.08501848952260385,59,0.059,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.37066199210278017,0.0,50,2.5,3,0.30665,1.0,0.6336728644996414,1.0571523728667238,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,90418.85404212147,,,,,,,,
zephyr,16,mdkp,20,13,projected_up_support,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.063,0.08801679048539161,0.0,0.0,-240136.0,-219000.0,0.08801679048539161,0.08801679048539161,63,0.063,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.385587452824352,0.0,49,2.45,3,0.29795,1.0,0.6321663781972847,1.0570806512002326,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,90034.55713394113,,,,,,,,
zephyr,16,mdkp,20,13,projected_topology,seed_manifest,3608112779815355815,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,20,1048576,-240136.0,cplex_cache,min,1e-09,190,0.0,0.079,0.1546248792351001,0.0,0.0,-240136.0,-203005.0,0.1546248792351001,0.1546248792351001,79,0.079,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3766179650097012,0.0,20,1.0,1,0.0,0.0,0.0,,32768,87,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,58984.65171136432,,,,,,,,
chimera,16,mdkp,20,14,unbalanced,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.068,0.09474116867992602,0.0,0.0,-218965.0,-198220.0,0.09474116867992602,0.09474116867992602,68,0.068,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43667722883458415,0.0,122,6.1,7,0.78835,1.0,0.5156179549517301,0.6775101961570646,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,55052.66733207891,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,20,14,projected_full,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.109,0.11503664969287329,0.0,0.0,-218965.0,-193776.0,0.11503664969287329,0.11503664969287329,109,0.109,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4273224094085666,0.0,129,6.45,8,0.7427,1.0,0.6136008901555153,0.6788916588535219,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,87378.40990115426,,,,,,,,
chimera,16,mdkp,20,14,projected_up_support,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.121,0.09696526842189392,0.0,0.0,-218965.0,-197733.0,0.09696526842189392,0.09696526842189392,121,0.121,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43714054455663226,0.0,133,6.65,8,0.7647999999999999,1.0,0.6122057816169605,0.6811399558207669,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,87108.91764002999,,,,,,,,
chimera,16,mdkp,20,14,projected_topology,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.101,0.056333203936702214,0.0,0.0,-218965.0,-206630.0,0.056333203936702214,0.056333203936702214,101,0.101,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3847078503662482,0.0,20,1.0,1,0.0,0.0,0.0,,32768,41,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,50707.16868154971,,,,,,,,
pegasus,16,mdkp,20,14,unbalanced,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.108,0.08275751832484644,0.0,0.0,-218965.0,-200844.0,0.08275751832484644,0.08275751832484644,108,0.108,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4104100435466178,0.0,54,2.7,4,0.3875,1.0,0.5156179549517301,0.7252755964541315,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,55052.66733207891,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,20,14,projected_full,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.117,0.07708537894184002,0.0,0.0,-218965.0,-202086.0,0.07708537894184002,0.07708537894184002,117,0.117,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4373637358817638,0.0,56,2.8,3,0.36560000000000004,1.0,0.6136008901555153,1.060230111602311,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,87378.40990115426,,,,,,,,
pegasus,16,mdkp,20,14,projected_up_support,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.09,0.03349850432717558,0.0,0.0,-218965.0,-211630.0,0.03349850432717558,0.03349850432717558,90,0.09,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.39178818532642207,0.0,56,2.8,4,0.36064999999999997,0.999,0.6122057816169605,0.7062833689557468,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,87108.91764002999,,,,,,,,
pegasus,16,mdkp,20,14,projected_topology,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.101,0.0812686959103053,0.0,0.0,-218965.0,-201170.0,0.0812686959103053,0.0812686959103053,101,0.101,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3977832706660249,0.0,20,1.0,1,0.0,0.0,0.0,,32768,74,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,56071.949200428295,,,,,,,,
zephyr,16,mdkp,20,14,unbalanced,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.058,0.172068595437627,0.0,0.0,-218965.0,-181288.0,0.172068595437627,0.172068595437627,58,0.058,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4125256201392602,0.0,49,2.45,3,0.34614999999999996,1.0,0.5156179549517301,1.0421890500061477,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,55052.66733207891,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,20,14,projected_full,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.055,0.019491699586691936,0.0,0.0,-218965.0,-214697.0,0.019491699586691936,0.019491699586691936,55,0.055,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4040058705936814,0.0,49,2.45,3,0.30860000000000004,1.0,0.6136008901555153,1.060946693125554,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,87378.40990115426,,,,,,,,
zephyr,16,mdkp,20,14,projected_up_support,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.063,0.03335692918959651,0.0,0.0,-218965.0,-211661.0,0.03335692918959651,0.03335692918959651,63,0.063,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.400182822579096,0.0,50,2.5,3,0.31539999999999996,1.0,0.6122057816169605,1.0602859222489927,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,87108.91764002999,,,,,,,,
zephyr,16,mdkp,20,14,projected_topology,seed_manifest,2482874211672549922,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,20,1048576,-218965.0,cplex_cache,min,1e-09,190,0.0,0.119,0.09162194871326468,0.0,0.0,-218965.0,-198903.0,0.09162194871326468,0.09162194871326468,119,0.119,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4199569517940302,0.0,20,1.0,1,0.0,0.0,0.0,,32768,83,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,58263.89636012071,,,,,,,,
chimera,16,mdkp,20,15,unbalanced,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.068,0.1898330804248862,0.0,0.0,-276780.0,-224238.0,0.1898330804248862,0.1898330804248862,68,0.068,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.41308588685853703,0.0,125,6.25,7,0.75225,1.0,0.5801505685590553,0.6678941419941247,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,51160.99442136663,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,20,15,projected_full,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.095,0.08115109473227834,0.0,0.0,-276780.0,-254319.0,0.08115109473227834,0.08115109473227834,95,0.095,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4302337406490429,0.0,131,6.55,8,0.7071,1.0,0.6896872061989023,0.5115901765863056,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,88736.24386628548,,,,,,,,
chimera,16,mdkp,20,15,projected_up_support,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.086,0.10856998338030205,0.0,0.0,-276780.0,-246730.0,0.10856998338030205,0.10856998338030205,86,0.086,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4735069159117224,0.0,125,6.25,7,0.696,1.0,0.6794805676397315,0.6798578603536506,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,89684.10143497275,,,,,,,,
chimera,16,mdkp,20,15,projected_topology,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.083,0.18180504371703157,0.0,0.0,-276780.0,-226460.0,0.18180504371703157,0.18180504371703157,83,0.083,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4055917143536209,0.0,20,1.0,1,0.0,0.0,0.0,,32768,40,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,54175.2557045093,,,,,,,,
pegasus,16,mdkp,20,15,unbalanced,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.089,0.15667678300455234,0.0,0.0,-276780.0,-233415.0,0.15667678300455234,0.15667678300455234,89,0.089,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.41311819471271144,0.0,57,2.85,4,0.38554999999999995,1.0,0.5801505685590553,0.6939662508777201,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,51160.99442136663,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,20,15,projected_full,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.083,0.23034901365705615,0.0,0.0,-276780.0,-213024.0,0.23034901365705615,0.23034901365705615,83,0.083,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4432594022306438,0.0,53,2.65,3,0.302,0.998,0.6896872061989023,1.0468748329292024,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,88736.24386628548,,,,,,,,
pegasus,16,mdkp,20,15,projected_up_support,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.106,0.0351976298865525,0.0,0.0,-276780.0,-267038.0,0.0351976298865525,0.0351976298865525,106,0.106,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4137811585251961,0.0,57,2.85,4,0.3399,1.0,0.6794805676397315,0.69579844764449,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,89684.10143497275,,,,,,,,
pegasus,16,mdkp,20,15,projected_topology,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.075,0.12147915311799985,0.0,0.0,-276780.0,-243157.0,0.12147915311799985,0.12147915311799985,75,0.075,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.42248177854854646,0.0,20,1.0,1,0.0,0.0,0.0,,32768,76,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,59243.45301844159,,,,,,,,
zephyr,16,mdkp,20,15,unbalanced,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.065,0.15283980056362453,0.0,0.0,-276780.0,-234477.0,0.15283980056362453,0.15283980056362453,65,0.065,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.44884245749192636,0.0,50,2.5,3,0.33525,1.0,0.5801505685590553,1.0386506704783058,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,51160.99442136663,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,20,15,projected_full,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.065,0.1279319314979406,0.0,0.0,-276780.0,-241371.0,0.1279319314979406,0.1279319314979406,65,0.065,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43623027453072977,0.0,49,2.45,3,0.27645000000000003,1.0,0.6896872061989023,1.0678863719293383,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,88736.24386628548,,,,,,,,
zephyr,16,mdkp,20,15,projected_up_support,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.07,0.045147770792687336,0.0,0.0,-276780.0,-264284.0,0.045147770792687336,0.045147770792687336,70,0.07,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43541120848946563,0.0,51,2.55,3,0.2852,0.998,0.6794805676397315,1.0801930269383522,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,89684.10143497275,,,,,,,,
zephyr,16,mdkp,20,15,projected_topology,seed_manifest,15291256297161798455,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,20,1048576,-276780.0,cplex_cache,min,1e-09,190,0.0,0.091,0.10133318881422068,0.0,0.0,-276780.0,-248733.0,0.10133318881422068,0.10133318881422068,91,0.091,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.42280674380175787,0.0,20,1.0,1,0.0,0.0,0.0,,32768,80,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,61229.91848802823,,,,,,,,
chimera,16,mdkp,20,16,unbalanced,seed_manifest,14017615181246037455,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,20,1048576,-270928.0,cplex_cache,min,1e-09,190,0.0,0.135,0.17548942892576624,0.0,0.0,-270928.0,-223383.0,0.17548942892576624,0.17548942892576624,135,0.135,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4839594666124223,0.0,126,6.3,8,0.7725500000000001,1.0,0.560793593709154,0.6738541854950384,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,49806.83901278553,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,20,16,projected_full,seed_manifest,14017615181246037455,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,20,1048576,-270928.0,cplex_cache,min,1e-09,190,0.0,0.142,0.1389705013878226,0.0,0.0,-270928.0,-233277.0,0.1389705013878226,0.1389705013878226,142,0.142,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.49972501919329126,0.0,129,6.45,8,0.7236500000000001,1.0,0.6524152428576363,0.6814472885864487,32768,190,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,91708.88690819952,,,,,,,,
chimera,16,mdkp,20,16,projected_up_support,seed_manifest,14017615181246037455,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,20,1048576,-270928.0,cplex_cache,min,1e-09,190,0.0,0.117,0.20963503218567295,0.0,0.0,-270928.0,-214132.0,0.20963503218567295,0.20963503218567295,117,0.117,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.5118413836634176,0.0,135,6.75,8,0.7430999999999999,1.0,0.6509294398994057,0.6792974824484954,32768,190,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,91350.71197842872,,,,,,,,
